"id","provenance.lat","provenance.long","genus","species","year","budburst","leafout","last.obs","yr.end","gdd.start","type"
"SPIALB_SH_7A_8",45.932675,-74.02507,"Spiraea","alba",2019,97,112,NA,365,46,"Common Garden"
"SPIALB_SH_7B_8",45.932675,-74.02507,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_SH_8_4",45.932675,-74.02507,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_SH_9A_4",45.932675,-74.02507,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_SH_9B_4",45.932675,-74.02507,"Spiraea","alba",2019,97,115,NA,365,46,"Common Garden"
"SPIALB_WM_2A_4",44.112337,-71.230138,"Spiraea","alba",2019,97,115,NA,365,46,"Common Garden"
"SPIALB_WM_2B_11",44.112337,-71.230138,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_WM_2B_4",44.112337,-71.230138,"Spiraea","alba",2019,97,115,NA,365,46,"Common Garden"
"SPIALB_WM_4A_11",44.112337,-71.230138,"Spiraea","alba",2019,93,112,311,365,46,"Common Garden"
"SPIALB_WM_4B_11",44.112337,-71.230138,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_WM_4C_11",44.112337,-71.230138,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_WM_5_11",44.112337,-71.230138,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_WM_7A_4",44.112337,-71.230138,"Spiraea","alba",2019,97,112,NA,365,46,"Common Garden"
"SPIALB_WM_7A_8",44.112337,-71.230138,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_WM_7B_4",44.112337,-71.230138,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_WM_7B_8",44.112337,-71.230138,"Spiraea","alba",2019,97,112,NA,365,46,"Common Garden"
"SPITOM_GR_1_8",44.794942,-71.146683,"Spiraea","tomentosa",2019,97,119,311,365,46,"Common Garden"
"SPITOM_GR_1A_11",44.794942,-71.146683,"Spiraea","tomentosa",2019,97,119,311,365,46,"Common Garden"
"SPITOM_GR_1A_11",44.794942,-71.146683,"Spiraea","tomentosa",2019,97,119,311,365,46,"Common Garden"
"SPITOM_GR_1B_11",44.794942,-71.146683,"Spiraea","tomentosa",2019,100,115,311,365,46,"Common Garden"
"SPITOM_GR_2B_8",44.794942,-71.146683,"Spiraea","tomentosa",2019,97,112,NA,365,46,"Common Garden"
"SPITOM_GR_2C_8",44.794942,-71.146683,"Spiraea","tomentosa",2019,107,119,NA,365,46,"Common Garden"
"SPITOM_GR_2D_8",44.794942,-71.146683,"Spiraea","tomentosa",2019,100,119,NA,365,46,"Common Garden"
"SPITOM_HF_13_8",42.531705,-72.18992,"Spiraea","tomentosa",2019,100,119,NA,365,46,"Common Garden"
"SPITOM_HF_4_8",42.531705,-72.18992,"Spiraea","tomentosa",2019,97,119,311,365,46,"Common Garden"
"SPITOM_HF_5_11",42.531705,-72.18992,"Spiraea","tomentosa",2019,112,NA,311,365,46,"Common Garden"
"SPITOM_HF_6_11",42.531705,-72.18992,"Spiraea","tomentosa",2019,112,NA,NA,365,46,"Common Garden"
"SPITOM_HF_6A_8",42.531705,-72.18992,"Spiraea","tomentosa",2019,97,115,NA,365,46,"Common Garden"
"SPITOM_HF_6B_8",42.531705,-72.18992,"Spiraea","tomentosa",2019,97,119,NA,365,46,"Common Garden"
"SPITOM_HF_9A_8",42.531705,-72.18992,"Spiraea","tomentosa",2019,93,119,NA,365,46,"Common Garden"
"SPITOM_HF_9B_8",42.531705,-72.18992,"Spiraea","tomentosa",2019,97,119,311,365,46,"Common Garden"
"SPITOM_SH_9_4",45.932675,-74.02507,"Spiraea","tomentosa",2019,107,119,NA,365,46,"Common Garden"
"SPITOM_SH_99_4",45.932675,-74.02507,"Spiraea","tomentosa",2019,100,119,NA,365,46,"Common Garden"
"SPITOM_SH_99B_11",45.932675,-74.02507,"Spiraea","tomentosa",2019,103,119,NA,365,46,"Common Garden"
"SPITOM_SH_99C_11",45.932675,-74.02507,"Spiraea","tomentosa",2019,103,119,NA,365,46,"Common Garden"
"SPITOM_SH_99D_11",45.932675,-74.02507,"Spiraea","tomentosa",2019,103,119,NA,365,46,"Common Garden"
"SPITOM_SH_99E_11",45.932675,-74.02507,"Spiraea","tomentosa",2019,97,119,NA,365,46,"Common Garden"
"SPITOM_SH_99F_11",45.932675,-74.02507,"Spiraea","tomentosa",2019,103,135,NA,365,46,"Common Garden"
"SPITOM_WM_4A_8",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,NA,365,46,"Common Garden"
"SPITOM_WM_4B_8",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,NA,365,46,"Common Garden"
"SPITOM_WM_5_8",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,NA,365,46,"Common Garden"
"SPITOM_WM_5A_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,100,115,NA,365,46,"Common Garden"
"SPITOM_WM_5B_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,NA,365,46,"Common Garden"
"SPITOM_WM_5C_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,NA,365,46,"Common Garden"
"SPITOM_WM_5D_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,119,311,365,46,"Common Garden"
"SPITOM_WM_5E_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,103,119,NA,365,46,"Common Garden"
"VACMR_GR_10B_13",44.794942,-71.146683,NA,NA,2019,103,NA,NA,365,46,"Common Garden"
"VIBCAS_GR_10_11",44.794942,-71.146683,"Viburnum","cassinoides",2019,100,115,311,365,46,"Common Garden"
"VIBCAS_GR_10_4",44.794942,-71.146683,"Viburnum","cassinoides",2019,97,115,NA,365,46,"Common Garden"
"VIBCAS_GR_12A_4",44.794942,-71.146683,"Viburnum","cassinoides",2019,100,115,NA,365,46,"Common Garden"
"VIBCAS_GR_12A_8",44.794942,-71.146683,"Viburnum","cassinoides",2019,97,112,NA,365,46,"Common Garden"
"VIBCAS_GR_12B_4",44.794942,-71.146683,"Viburnum","cassinoides",2019,103,115,NA,365,46,"Common Garden"
"VIBCAS_GR_12B_8",44.794942,-71.146683,"Viburnum","cassinoides",2019,97,112,NA,365,46,"Common Garden"
"VIBCAS_GR_3_14",44.794942,-71.146683,"Viburnum","cassinoides",2019,97,115,NA,365,46,"Common Garden"
"VIBCAS_GR_5_8",44.794942,-71.146683,"Viburnum","cassinoides",2019,103,112,NA,365,46,"Common Garden"
"VIBCAS_GR_9_4",44.794942,-71.146683,"Viburnum","cassinoides",2019,103,112,NA,365,46,"Common Garden"
"VIBCAS_HF_7A_14",42.531705,-72.18992,"Viburnum","cassinoides",2019,107,119,NA,365,46,"Common Garden"
"VIBCAS_SH_1_4",45.932675,-74.02507,"Viburnum","cassinoides",2019,100,115,311,365,46,"Common Garden"
"VIBCAS_SH_1A_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,93,112,NA,365,46,"Common Garden"
"VIBCAS_SH_1B_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,100,115,311,365,46,"Common Garden"
"VIBCAS_SH_5_4",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,NA,365,46,"Common Garden"
"VIBCAS_SH_5A_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,115,311,365,46,"Common Garden"
"VIBCAS_SH_5B_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,NA,365,46,"Common Garden"
"VIBCAS_SH_5C_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,311,365,46,"Common Garden"
"VIBCAS_SH_9_11",45.932675,-74.02507,"Viburnum","cassinoides",2019,100,119,NA,365,46,"Common Garden"
"VIBCAS_WM_10_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,112,NA,365,46,"Common Garden"
"VIBCAS_WM_4_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,112,311,365,46,"Common Garden"
"VIBCAS_WM_4_4",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,115,NA,365,46,"Common Garden"
"VIBCAS_WM_4_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,107,115,311,365,46,"Common Garden"
"VIBCAS_WM_7_14",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,119,NA,365,46,"Common Garden"
"VIBCAS_WM_9A_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,119,NA,365,46,"Common Garden"
"VIBCAS_WM_9A_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,97,112,NA,365,46,"Common Garden"
"VIBCAS_WM_9B_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,97,112,NA,365,46,"Common Garden"
"VIBCAS_WM_9B_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,112,NA,365,46,"Common Garden"
"PRSE-01",42.531705,-72.18992,"Prunus","serotina",2015,124,NA,299,365,46,"Harvard Forest"
"COAL-05",42.531705,-72.18992,"Cornus","alternifolia",2015,124,NA,275,365,46,"Harvard Forest"
"PRSE-02",42.531705,-72.18992,"Prunus","serotina",2015,124,NA,299,365,46,"Harvard Forest"
"COAL-06",42.531705,-72.18992,"Cornus","alternifolia",2015,124,NA,275,365,46,"Harvard Forest"
"AMSP-01",42.531705,-72.18992,"Amelanchier","canadensis",2015,127,NA,285,365,46,"Harvard Forest"
"AMSP-02",42.531705,-72.18992,"Amelanchier","canadensis",2015,127,NA,285,365,46,"Harvard Forest"
"ACSA-01",42.531705,-72.18992,"Acer","saccharum",2015,127,149,299,365,46,"Harvard Forest"
"HAVI-02",42.531705,-72.18992,"Hamamelis","virginiana",2015,127,154,275,365,46,"Harvard Forest"
"ACRU-04",42.531705,-72.18992,"Acer","rubra",2015,127,161,285,365,46,"Harvard Forest"
"HAVI-03",42.531705,-72.18992,"Hamamelis","virginiana",2015,127,154,275,365,46,"Harvard Forest"
"CRSP-02",42.531705,-72.18992,"Crataegus","sp.",2015,127,NA,275,365,46,"Harvard Forest"
"BEPA-05",42.531705,-72.18992,"Betula","papyrifera",2015,127,NA,285,365,46,"Harvard Forest"
"FAGR-04",42.531705,-72.18992,"Fagus","grandifolia",2015,127,154,306,365,46,"Harvard Forest"
"ACSA-02",42.531705,-72.18992,"Acer","saccharum",2015,127,141,289,365,46,"Harvard Forest"
"ACSA-04",42.531705,-72.18992,"Acer","saccharum",2015,127,141,293,365,46,"Harvard Forest"
"PRSE-04",42.531705,-72.18992,"Prunus","serotina",2015,127,NA,289,365,46,"Harvard Forest"
"POTR-02",42.531705,-72.18992,"Populus","tremuloides",2015,127,NA,275,365,46,"Harvard Forest"
"BELE-01",42.531705,-72.18992,"Betula","lenta",2015,131,NA,289,365,46,"Harvard Forest"
"BEAL-01",42.531705,-72.18992,"Betula","alleghaniensis",2015,131,161,285,365,46,"Harvard Forest"
"FAGR-01",42.531705,-72.18992,"Fagus","grandifolia",2015,131,161,306,365,46,"Harvard Forest"
"ACPE-01",42.531705,-72.18992,"Acer","pensylvanicum",2015,131,161,299,365,46,"Harvard Forest"
"QUVE-01",42.531705,-72.18992,"Quercus","velutina",2015,131,NA,306,365,46,"Harvard Forest"
"BEPA-01",42.531705,-72.18992,"Betula","papyrifera",2015,131,NA,289,365,46,"Harvard Forest"
"CRSP-01",42.531705,-72.18992,"Crataegus","sp.",2015,131,NA,275,365,46,"Harvard Forest"
"ACPE-02",42.531705,-72.18992,"Acer","pensylvanicum",2015,131,161,285,365,46,"Harvard Forest"
"FAGR-05",42.531705,-72.18992,"Fagus","grandifolia",2015,131,154,306,365,46,"Harvard Forest"
"ACPE-03",42.531705,-72.18992,"Acer","pensylvanicum",2015,131,168,293,365,46,"Harvard Forest"
"HAVI-01",42.531705,-72.18992,"Hamamelis","virginiana",2015,131,161,275,365,46,"Harvard Forest"
"BEAL-02",42.531705,-72.18992,"Betula","alleghaniensis",2015,131,161,289,365,46,"Harvard Forest"
"BELE-02",42.531705,-72.18992,"Betula","lenta",2015,131,NA,285,365,46,"Harvard Forest"
"FAGR-06",42.531705,-72.18992,"Fagus","grandifolia",2015,131,149,306,365,46,"Harvard Forest"
"AMSP-03",42.531705,-72.18992,"Amelanchier","canadensis",2015,131,NA,289,365,46,"Harvard Forest"
"BEAL-03",42.531705,-72.18992,"Betula","alleghaniensis",2015,131,161,285,365,46,"Harvard Forest"
"QURU-02",42.531705,-72.18992,"Quercus","rubra",2015,131,168,306,365,46,"Harvard Forest"
"ACRU-03",42.531705,-72.18992,"Acer","rubra",2015,131,161,285,365,46,"Harvard Forest"
"ACPE-04",42.531705,-72.18992,"Acer","pensylvanicum",2015,131,161,285,365,46,"Harvard Forest"
"QUAL-02",42.531705,-72.18992,"Quercus","alba",2015,131,168,278,365,46,"Harvard Forest"
"CRSP-03",42.531705,-72.18992,"Crataegus","sp.",2015,131,NA,275,365,46,"Harvard Forest"
"BELE-03",42.531705,-72.18992,"Betula","lenta",2015,131,NA,285,365,46,"Harvard Forest"
"QUVE-03",42.531705,-72.18992,"Quercus","velutina",2015,131,NA,289,365,46,"Harvard Forest"
"QURU-03",42.531705,-72.18992,"Quercus","rubra",2015,131,161,306,365,46,"Harvard Forest"
"BEPA-02",42.531705,-72.18992,"Betula","papyrifera",2015,131,NA,285,365,46,"Harvard Forest"
"BEPA-06",42.531705,-72.18992,"Betula","papyrifera",2015,131,NA,285,365,46,"Harvard Forest"
"FRAM-07",42.531705,-72.18992,"Fraxinus","americana",2015,131,161,289,365,46,"Harvard Forest"
"QUAL-03",42.531705,-72.18992,"Quercus","alba",2015,131,168,299,365,46,"Harvard Forest"
"FRAM-03",42.531705,-72.18992,"Fraxinus","americana",2015,131,161,299,365,46,"Harvard Forest"
"POTR-05",42.531705,-72.18992,"Populus","tremuloides",2015,131,NA,275,365,46,"Harvard Forest"
"QURU-04",42.531705,-72.18992,"Quercus","rubra",2015,131,161,306,365,46,"Harvard Forest"
"ACRU-05",42.531705,-72.18992,"Acer","rubra",2015,131,161,285,365,46,"Harvard Forest"
"FRAM-08",42.531705,-72.18992,"Fraxinus","americana",2015,131,161,285,365,46,"Harvard Forest"
"FRAM-01",42.531705,-72.18992,"Fraxinus","americana",2015,135,168,266,365,46,"Harvard Forest"
"ACRU-01",42.531705,-72.18992,"Acer","rubra",2015,135,161,285,365,46,"Harvard Forest"
"QURU-01",42.531705,-72.18992,"Quercus","rubra",2015,135,161,306,365,46,"Harvard Forest"
"QUAL-05",42.531705,-72.18992,"Quercus","alba",2015,135,168,293,365,46,"Harvard Forest"
"ACRU-02",42.531705,-72.18992,"Acer","rubra",2015,135,161,285,365,46,"Harvard Forest"
"QUVE-02",42.531705,-72.18992,"Quercus","velutina",2015,135,NA,306,365,46,"Harvard Forest"
"QUVE-04",42.531705,-72.18992,"Quercus","velutina",2015,135,NA,299,365,46,"Harvard Forest"
"PRSE-01",42.531705,-72.18992,"Prunus","serotina",2016,111,NA,294,366,46,"Harvard Forest"
"PRSE-02",42.531705,-72.18992,"Prunus","serotina",2016,118,NA,306,366,46,"Harvard Forest"
"COAL-06",42.531705,-72.18992,"Cornus","alternifolia",2016,118,NA,274,366,46,"Harvard Forest"
"AMSP-01",42.531705,-72.18992,"Amelanchier","canadensis",2016,125,NA,285,366,46,"Harvard Forest"
"COAL-05",42.531705,-72.18992,"Cornus","alternifolia",2016,125,NA,274,366,46,"Harvard Forest"
"CRSP-01",42.531705,-72.18992,"Crataegus","sp.",2016,125,NA,274,366,46,"Harvard Forest"
"PRSE-04",42.531705,-72.18992,"Prunus","serotina",2016,125,NA,294,366,46,"Harvard Forest"
"AMSP-02",42.531705,-72.18992,"Amelanchier","canadensis",2016,131,NA,291,366,46,"Harvard Forest"
"ACSA-01",42.531705,-72.18992,"Acer","saccharum",2016,131,153,291,366,46,"Harvard Forest"
"ACPE-01",42.531705,-72.18992,"Acer","pensylvanicum",2016,131,160,294,366,46,"Harvard Forest"
"HAVI-01",42.531705,-72.18992,"Hamamelis","virginiana",2016,131,160,274,366,46,"Harvard Forest"
"HAVI-02",42.531705,-72.18992,"Hamamelis","virginiana",2016,131,160,274,366,46,"Harvard Forest"
"HAVI-03",42.531705,-72.18992,"Hamamelis","virginiana",2016,131,160,274,366,46,"Harvard Forest"
"BEPA-05",42.531705,-72.18992,"Betula","papyrifera",2016,131,NA,291,366,46,"Harvard Forest"
"FAGR-04",42.531705,-72.18992,"Fagus","grandifolia",2016,131,153,312,366,46,"Harvard Forest"
"ACSA-02",42.531705,-72.18992,"Acer","saccharum",2016,131,146,291,366,46,"Harvard Forest"
"ACRU-05",42.531705,-72.18992,"Acer","rubra",2016,131,153,285,366,46,"Harvard Forest"
"POTR-02",42.531705,-72.18992,"Populus","tremuloides",2016,131,NA,274,366,46,"Harvard Forest"
"BELE-01",42.531705,-72.18992,"Betula","lenta",2016,135,NA,294,366,46,"Harvard Forest"
"BEAL-01",42.531705,-72.18992,"Betula","alleghaniensis",2016,135,153,285,366,46,"Harvard Forest"
"QURU-01",42.531705,-72.18992,"Quercus","rubra",2016,135,160,312,366,46,"Harvard Forest"
"QUVE-01",42.531705,-72.18992,"Quercus","velutina",2016,135,NA,300,366,46,"Harvard Forest"
"BEPA-01",42.531705,-72.18992,"Betula","papyrifera",2016,135,NA,291,366,46,"Harvard Forest"
"ACRU-02",42.531705,-72.18992,"Acer","rubra",2016,135,160,285,366,46,"Harvard Forest"
"ACPE-02",42.531705,-72.18992,"Acer","pensylvanicum",2016,135,160,294,366,46,"Harvard Forest"
"FAGR-05",42.531705,-72.18992,"Fagus","grandifolia",2016,135,153,274,366,46,"Harvard Forest"
"ACPE-03",42.531705,-72.18992,"Acer","pensylvanicum",2016,135,160,291,366,46,"Harvard Forest"
"BEAL-02",42.531705,-72.18992,"Betula","alleghaniensis",2016,135,160,291,366,46,"Harvard Forest"
"FAGR-06",42.531705,-72.18992,"Fagus","grandifolia",2016,135,153,306,366,46,"Harvard Forest"
"AMSP-03",42.531705,-72.18992,"Amelanchier","canadensis",2016,135,NA,285,366,46,"Harvard Forest"
"BEAL-03",42.531705,-72.18992,"Betula","alleghaniensis",2016,135,160,285,366,46,"Harvard Forest"
"ACPE-04",42.531705,-72.18992,"Acer","pensylvanicum",2016,135,160,285,366,46,"Harvard Forest"
"ACRU-04",42.531705,-72.18992,"Acer","rubra",2016,135,160,285,366,46,"Harvard Forest"
"CRSP-03",42.531705,-72.18992,"Crataegus","sp.",2016,135,NA,274,366,46,"Harvard Forest"
"QUVE-03",42.531705,-72.18992,"Quercus","velutina",2016,135,NA,291,366,46,"Harvard Forest"
"QURU-03",42.531705,-72.18992,"Quercus","rubra",2016,135,160,312,366,46,"Harvard Forest"
"CRSP-02",42.531705,-72.18992,"Crataegus","sp.",2016,135,NA,274,366,46,"Harvard Forest"
"BEPA-02",42.531705,-72.18992,"Betula","papyrifera",2016,135,NA,274,366,46,"Harvard Forest"
"BEPA-06",42.531705,-72.18992,"Betula","papyrifera",2016,135,NA,291,366,46,"Harvard Forest"
"FRAM-03",42.531705,-72.18992,"Fraxinus","americana",2016,135,160,300,366,46,"Harvard Forest"
"POTR-05",42.531705,-72.18992,"Populus","tremuloides",2016,135,NA,274,366,46,"Harvard Forest"
"ACSA-04",42.531705,-72.18992,"Acer","saccharum",2016,135,146,291,366,46,"Harvard Forest"
"QURU-04",42.531705,-72.18992,"Quercus","rubra",2016,135,160,312,366,46,"Harvard Forest"
"ACRU-01",42.531705,-72.18992,"Acer","rubra",2016,140,160,285,366,46,"Harvard Forest"
"QUAL-05",42.531705,-72.18992,"Quercus","alba",2016,140,168,294,366,46,"Harvard Forest"
"FAGR-01",42.531705,-72.18992,"Fagus","grandifolia",2016,140,153,312,366,46,"Harvard Forest"
"BELE-02",42.531705,-72.18992,"Betula","lenta",2016,140,NA,291,366,46,"Harvard Forest"
"QURU-02",42.531705,-72.18992,"Quercus","rubra",2016,140,160,300,366,46,"Harvard Forest"
"ACRU-03",42.531705,-72.18992,"Acer","rubra",2016,140,160,285,366,46,"Harvard Forest"
"BELE-03",42.531705,-72.18992,"Betula","lenta",2016,140,NA,291,366,46,"Harvard Forest"
"QUVE-04",42.531705,-72.18992,"Quercus","velutina",2016,140,NA,306,366,46,"Harvard Forest"
"FRAM-01",42.531705,-72.18992,"Fraxinus","americana",2016,146,176,264,366,46,"Harvard Forest"
"QUVE-02",42.531705,-72.18992,"Quercus","velutina",2016,146,NA,294,366,46,"Harvard Forest"
"QUAL-02",42.531705,-72.18992,"Quercus","alba",2016,146,168,285,366,46,"Harvard Forest"
"FRAM-07",42.531705,-72.18992,"Fraxinus","americana",2016,146,168,285,366,46,"Harvard Forest"
"QUAL-03",42.531705,-72.18992,"Quercus","alba",2016,146,168,300,366,46,"Harvard Forest"
"FRAM-08",42.531705,-72.18992,"Fraxinus","americana",2016,146,160,285,366,46,"Harvard Forest"
"PRSE-01",42.531705,-72.18992,"Prunus","serotina",2017,114,NA,300,365,46,"Harvard Forest"
"PRSE-02",42.531705,-72.18992,"Prunus","serotina",2017,114,NA,313,365,46,"Harvard Forest"
"AMSP-01",42.531705,-72.18992,"Amelanchier","canadensis",2017,121,NA,285,365,46,"Harvard Forest"
"COAL-05",42.531705,-72.18992,"Cornus","alternifolia",2017,121,NA,275,365,46,"Harvard Forest"
"AMSP-02",42.531705,-72.18992,"Amelanchier","canadensis",2017,121,NA,292,365,46,"Harvard Forest"
"ACSA-01",42.531705,-72.18992,"Acer","saccharum",2017,121,153,300,365,46,"Harvard Forest"
"ACPE-01",42.531705,-72.18992,"Acer","pensylvanicum",2017,121,165,300,365,46,"Harvard Forest"
"CRSP-01",42.531705,-72.18992,"Crataegus","sp.",2017,121,NA,275,365,46,"Harvard Forest"
"HAVI-02",42.531705,-72.18992,"Hamamelis","virginiana",2017,121,158,275,365,46,"Harvard Forest"
"HAVI-03",42.531705,-72.18992,"Hamamelis","virginiana",2017,121,165,275,365,46,"Harvard Forest"
"CRSP-02",42.531705,-72.18992,"Crataegus","sp.",2017,121,NA,275,365,46,"Harvard Forest"
"BEPA-05",42.531705,-72.18992,"Betula","papyrifera",2017,121,NA,280,365,46,"Harvard Forest"
"COAL-06",42.531705,-72.18992,"Cornus","alternifolia",2017,121,NA,275,365,46,"Harvard Forest"
"FAGR-04",42.531705,-72.18992,"Fagus","grandifolia",2017,121,153,313,365,46,"Harvard Forest"
"ACSA-02",42.531705,-72.18992,"Acer","saccharum",2017,121,147,285,365,46,"Harvard Forest"
"ACSA-04",42.531705,-72.18992,"Acer","saccharum",2017,121,147,292,365,46,"Harvard Forest"
"PRSE-04",42.531705,-72.18992,"Prunus","serotina",2017,121,NA,292,365,46,"Harvard Forest"
"POTR-02",42.531705,-72.18992,"Populus","tremuloides",2017,121,NA,275,365,46,"Harvard Forest"
"BEAL-01",42.531705,-72.18992,"Betula","alleghaniensis",2017,124,153,280,365,46,"Harvard Forest"
"ACPE-02",42.531705,-72.18992,"Acer","pensylvanicum",2017,124,165,300,365,46,"Harvard Forest"
"FAGR-07",42.531705,-72.18992,"Fagus","grandifolia",2017,124,153,306,365,46,"Harvard Forest"
"HAVI-01",42.531705,-72.18992,"Hamamelis","virginiana",2017,124,165,275,365,46,"Harvard Forest"
"FAGR-06",42.531705,-72.18992,"Fagus","grandifolia",2017,124,153,300,365,46,"Harvard Forest"
"AMSP-03",42.531705,-72.18992,"Amelanchier","canadensis",2017,124,NA,300,365,46,"Harvard Forest"
"ACRU-04",42.531705,-72.18992,"Acer","rubra",2017,124,165,280,365,46,"Harvard Forest"
"CRSP-03",42.531705,-72.18992,"Crataegus","sp.",2017,124,NA,275,365,46,"Harvard Forest"
"BEPA-07",42.531705,-72.18992,"Betula","papyrifera",2017,124,NA,300,365,46,"Harvard Forest"
"QURU-04",42.531705,-72.18992,"Quercus","rubra",2017,124,165,313,365,46,"Harvard Forest"
"ACRU-05",42.531705,-72.18992,"Acer","rubra",2017,124,165,292,365,46,"Harvard Forest"
"QURU-01",42.531705,-72.18992,"Quercus","rubra",2017,130,165,313,365,46,"Harvard Forest"
"ACPE-03",42.531705,-72.18992,"Acer","pensylvanicum",2017,130,165,292,365,46,"Harvard Forest"
"BEAL-03",42.531705,-72.18992,"Betula","alleghaniensis",2017,130,158,280,365,46,"Harvard Forest"
"QUVE-03",42.531705,-72.18992,"Quercus","velutina",2017,130,NA,280,365,46,"Harvard Forest"
"QURU-03",42.531705,-72.18992,"Quercus","rubra",2017,130,165,306,365,46,"Harvard Forest"
"POTR-05",42.531705,-72.18992,"Populus","tremuloides",2017,130,NA,275,365,46,"Harvard Forest"
"BELE-01",42.531705,-72.18992,"Betula","lenta",2017,136,NA,300,365,46,"Harvard Forest"
"QUAL-05",42.531705,-72.18992,"Quercus","alba",2017,136,165,292,365,46,"Harvard Forest"
"FAGR-01",42.531705,-72.18992,"Fagus","grandifolia",2017,136,165,306,365,46,"Harvard Forest"
"QUVE-01",42.531705,-72.18992,"Quercus","velutina",2017,136,NA,313,365,46,"Harvard Forest"
"BEPA-01",42.531705,-72.18992,"Betula","papyrifera",2017,136,NA,275,365,46,"Harvard Forest"
"ACRU-02",42.531705,-72.18992,"Acer","rubra",2017,136,165,292,365,46,"Harvard Forest"
"BEAL-02",42.531705,-72.18992,"Betula","alleghaniensis",2017,136,158,292,365,46,"Harvard Forest"
"ACRU-03",42.531705,-72.18992,"Acer","rubra",2017,136,165,276,365,46,"Harvard Forest"
"ACPE-04",42.531705,-72.18992,"Acer","pensylvanicum",2017,136,165,280,365,46,"Harvard Forest"
"QUVE-04",42.531705,-72.18992,"Quercus","velutina",2017,136,NA,300,365,46,"Harvard Forest"
"BEPA-06",42.531705,-72.18992,"Betula","papyrifera",2017,136,NA,285,365,46,"Harvard Forest"
"FRAM-03",42.531705,-72.18992,"Fraxinus","americana",2017,136,165,300,365,46,"Harvard Forest"
"FRAM-09",42.531705,-72.18992,"Fraxinus","americana",2017,141,NA,268,365,46,"Harvard Forest"
"ACRU-01",42.531705,-72.18992,"Acer","rubra",2017,141,165,285,365,46,"Harvard Forest"
"BELE-02",42.531705,-72.18992,"Betula","lenta",2017,141,NA,285,365,46,"Harvard Forest"
"QURU-02",42.531705,-72.18992,"Quercus","rubra",2017,141,165,300,365,46,"Harvard Forest"
"QUVE-02",42.531705,-72.18992,"Quercus","velutina",2017,141,NA,275,365,46,"Harvard Forest"
"QUAL-02",42.531705,-72.18992,"Quercus","alba",2017,141,165,268,365,46,"Harvard Forest"
"BELE-03",42.531705,-72.18992,"Betula","lenta",2017,141,NA,292,365,46,"Harvard Forest"
"FRAM-07",42.531705,-72.18992,"Fraxinus","americana",2017,141,165,285,365,46,"Harvard Forest"
"QUAL-03",42.531705,-72.18992,"Quercus","alba",2017,141,165,300,365,46,"Harvard Forest"
"FRAM-08",42.531705,-72.18992,"Fraxinus","americana",2017,141,165,280,365,46,"Harvard Forest"
"FRAM-01",42.531705,-72.18992,"Fraxinus","americana",2017,174,NA,275,365,46,"Harvard Forest"
"PRSE-01",42.531705,-72.18992,"Prunus","serotina",2018,123,NA,303,365,46,"Harvard Forest"
"PRSE-02",42.531705,-72.18992,"Prunus","serotina",2018,123,NA,311,365,46,"Harvard Forest"
"AMSP-01",42.531705,-72.18992,"Amelanchier","canadensis",2018,128,NA,276,365,46,"Harvard Forest"
"COAL-05",42.531705,-72.18992,"Cornus","alternifolia",2018,128,NA,275,365,46,"Harvard Forest"
"AMSP-02",42.531705,-72.18992,"Amelanchier","canadensis",2018,128,NA,291,365,46,"Harvard Forest"
"ACSA-01",42.531705,-72.18992,"Acer","saccharum",2018,128,157,283,365,46,"Harvard Forest"
